lat,lon,depth,MSSD_id
-15.1142433069004,35.1121323287583,13.948807339331,315
-15.1142367740034,35.1121149343913,13.9512865101443,315
-15.113466752607,35.1128114367333,14.0540173947116,315
-15.1134584643493,35.1127961697013,14.0566931270564,315
-15.1089734431574,35.1167361103774,14.6621006916661,315
-15.1089734431574,35.1167361103774,14.6621006916661,315
-15.1089672739297,35.1167224198394,14.6642529935686,315
-15.1089672739297,35.1167224198394,14.6642529935686,315
-15.0832878315027,35.1181518860773,15.134292229767,315
-15.0832875166583,35.1181424056437,15.1329406895756,315
-15.0797622630494,35.0119917778012,0,315
-15.287,35.027,0,315
-15.2889225102451,35.0849592777426,8.25462227443986,315
-15.3011422023266,35.0755870151011,9.19802466201285,315
-15.301142025676,35.0755816891189,9.19726617338757,315
-15.2978289629016,35.0780943949763,8.93798417366866,315
-15.297828895336,35.0780982661414,8.93849987118316,315
-15.2920647854331,35.0824718066233,8.48632657153181,315
-15.2920647029492,35.082470903223,8.48618836529076,315
-15.2901132508479,35.0839509607197,8.33346246585476,315
-15.2901132508479,35.0839509607197,8.33346246585476,315
-15.2901130408767,35.0839504944039,8.33353571930568,315
-15.2889225102451,35.0849592777426,8.25462227443986,315
-15.2889224924324,35.0849587407325,8.25454579289355,315
-15.287,35.027,0,315
-15.299,35.011,0,315
-15.3011422023266,35.0755870151011,9.19802466201285,315
-15.3789829288331,35.0618122494876,8.51485473729259,315
-15.3789828759073,35.0618106530545,8.51462746953594,315
-15.3740813263549,35.0636370307359,8.69343264628463,315
-15.3740813263549,35.0636370307359,8.69343264628463,315
-15.3740801840624,35.063634492852,8.69383116037535,315
-15.3740801840624,35.063634492852,8.69383116037535,315
-15.3582247332419,35.0662234282736,8.80403176923432,315
-15.3582228417054,35.0662298985391,8.8049187418557,315
-15.3443389737039,35.0685214476237,8.89943733012852,315
-15.3443283034101,35.0685115937842,8.90117457542589,315
-15.3225136151069,35.0720974141586,9.0494311550108,315
-15.3225093597718,35.0720863571615,9.04779345012156,315
-15.3177177238652,35.0728595573724,9.08241517405411,315
-15.3177171883252,35.0728687968364,9.08110684744288,315
-15.3011422023265,35.0755870151011,9.19802466201285,315
-15.301142025676,35.0755816891189,9.19726617338756,315
-15.299,35.011,0,315
-15.377,35.002,0,315
-15.3789829288331,35.0618122494876,8.51485473729259,315
-15.1817652287704,35.0723364282732,15.1457526826586,316
-15.1817648162566,35.0723115786595,15.1422132925388,316
-15.1793303708733,35.0726240070022,15.2246128954897,316
-15.1793178557076,35.0726007694819,15.2214915501551,316
-15.1778043259714,35.0728037810229,15.2741014708142,316
-15.1778032940986,35.0728032946467,15.274217193506,316
-15.1599498351401,35.0749022747909,15.8524201318769,316
-15.1598687454932,35.0748934037224,15.8524201318769,316
-15.1182866436093,34.9592811328113,0,316
-15.18,34.966,0,316
-15.1817652287704,35.0723364282732,15.1457526826586,316
-15.1955554542024,35.0807072771679,13.3460670237512,316
-15.1955549729884,35.0806782867629,13.341938124693,316
-15.1935973685852,35.0795192160867,13.6015351604149,316
-15.1935937369383,35.0794888968598,13.5979024007398,316
-15.1824617643472,35.0727342643288,15.0512504107445,316
-15.1824586779124,35.0727571979232,15.0552765638318,316
-15.1817652287704,35.0723364282732,15.1457526826586,316
-15.1817648162566,35.0723115786595,15.1422132925388,316
-15.18,34.966,0,316
-15.194,34.987,0,316
-15.1955554542024,35.0807072771679,13.3460670237512,316
-15.2974278913899,35.0550730652568,12.2528329890972,316
-15.2974277698158,35.0550657367913,12.251789753743,316
-15.2787440649564,35.0587016316836,12.2998742739638,316
-15.2787440649564,35.0587016316836,12.2998742739638,316
-15.2787420272672,35.0586971062686,12.300585170467,316
-15.2787420272671,35.0586971062686,12.300585170467,316
-15.27489149293,35.0597218192126,12.3481789933135,316
-15.2748902737758,35.0597207231874,12.3479928880306,316
-15.2130934747733,35.0760393109157,13.1226870018005,316
-15.213069932453,35.0760697060352,13.1264133490271,316
-15.1993307823706,35.0796783996644,13.2945691700401,316
-15.1993303576706,35.0796795366075,13.2944357871053,316
-15.1955554542024,35.0807072771679,13.3460670237512,316
-15.1955549729884,35.0806782867629,13.341938124693,316
-15.194,34.987,0,316
-15.296,34.969,0,316
-15.2974278913899,35.0550730652568,12.2528329890972,316
-15.3384468472521,35.0452364758224,12.4160150945166,316
-15.3384466836572,35.0452266120078,12.4146112176446,316
-15.3294626412801,35.0473950633027,12.3803348696405,316
-15.3294574111097,35.0473828102492,12.3783998382768,316
-15.323112470655,35.0489191236549,12.3553536643499,316
-15.3231104148838,35.0489172251842,12.3556883673172,316
-15.3190500160991,35.0498740380886,12.3372107534767,316
-15.3190498747891,35.0498764760563,12.3368655323677,316
-15.3066497993428,35.0528500312485,12.2884248157145,316
-15.3066459668797,35.0528620084097,12.2899765331225,316
-15.2974278913898,35.0550730652568,12.2528329890971,316
-15.2974277698158,35.0550657367913,12.251789753743,316
-15.296,34.969,0,316
-15.337,34.958,0,316
-15.3384468472521,35.0452364758224,12.4160150945166,316
-15.4003384502195,35.0227298941165,11.4865424506734,316
-15.4003382425153,35.0227173662386,11.4847599387105,316
-15.3849450383698,35.0296498175021,11.9041268396617,316
-15.3849412365437,35.0296441359935,11.9031828958894,316
-15.3631837478651,35.0394253767941,12.4952948945785,316
-15.3631837478651,35.0394253767941,12.4952948945785,316
-15.3631823291735,35.0394222248214,12.4957898366375,316
-15.3631823291735,35.0394222248214,12.4957898366375,316
-15.3517259440456,35.0421088906604,12.4584286640012,316
-15.3517235078526,35.0421140496124,12.4590706892496,316
-15.3384468472521,35.0452364758223,12.4160150945166,316
-15.3384466836572,35.0452266120078,12.4146112176446,316
-15.337,34.958,0,316
-15.399,34.942,0,316
-15.4003384502195,35.0227298941165,11.4865424506734,316
-15.4470001786082,35.0153432795941,8.58391794537901,316
-15.4469997385425,35.015316729327,8.58014113184842,316
-15.4289152449711,35.0182099958623,9.70844018374223,316
-15.4289074221598,35.0181900670127,9.705901434829,316
-15.4160774639437,35.0202185826141,10.5053146137093,316
-15.4160689032128,35.0202372414181,10.5083201467713,316
-15.4003384502195,35.0227298941165,11.4865424506735,316
-15.4003382425153,35.0227173662386,11.4847599387105,316
-15.399,34.942,0,316
-15.446,34.955,0,316
-15.4470001786082,35.0153432795941,8.58391794537901,316
-15.2181956535655,34.903,0,317
-15.345,34.903,0,317
-15.3449926822596,34.9603228186343,8.15704278552137,317
-15.2181883992486,34.9602881667971,8.15704278552137,317
-15.2181956535655,34.903,0,317
-15.3609169975237,34.7652688186558,0,318
-15.428,34.744,0,318
-15.429,34.725,0,318
-15.509,34.728,0,318
-15.538,34.685,0,318
-15.637,34.702,0,318
-15.704,34.668,0,318
-15.7363584829264,34.7853552005386,17.3396751326408,318
-15.6693586234215,34.8193166254173,17.3396751326408,318
-15.5703588308502,34.8022599661334,17.3396751326408,318
-15.5413588915743,34.8452434456006,17.3396751326408,318
-15.4613590590005,34.8421980514474,17.3396751326408,318
-15.4603590610925,34.8611974856886,17.3396751326408,318
-15.3932761989083,34.8824284454962,17.3396751326408,318
-15.3609169975237,34.7652688186558,0,318
-15.3609169975237,34.7652688186558,0,319
-15.428,34.744,0,319
-15.429,34.725,0,319
-15.509,34.728,0,319
-15.538,34.685,0,319
-15.741,34.752,0,319
-15.7453273400256,34.8818938087073,18.4592544679201,319
-15.5423278611791,34.8147649983639,18.4592544679201,319
-15.5133279355455,34.8577467506371,18.4592544679201,319
-15.4333281405859,34.8546966108769,18.4592544679201,319
-15.4323281431479,34.873695985975,18.4592544679201,319
-15.3652453124823,34.894922988251,18.4592544679201,319
-15.3609169975237,34.7652688186558,0,319
-15.3287061209943,34.6329488141792,0,320
-15.435,34.595,0,320
-15.694,34.574,0,320
-15.805,34.651,0,320
-15.8001084026187,34.7951628942184,20.4815068949563,320
-15.6891087537884,34.7180841764983,20.4815068949563,320
-15.4301095717044,34.7389029338936,20.4815068949563,320
-15.3238160277801,34.7767783477524,20.4815068949563,320
-15.3287061209943,34.6329488141792,0,320
-15.3287061209943,34.6329488141792,0,321
-15.435,34.595,0,321
-15.694,34.574,0,321
-15.783,34.588,0,321
-15.7966093612092,34.7229780150231,19.2708101324166,321
-15.7076096080688,34.7089188874311,19.2708101324166,321
-15.448610325237,34.729748961812,19.2708101324166,321
-15.3423167400379,34.767628958025,19.2708101324166,321
-15.3287061209943,34.6329488141792,0,321
-14.9236441678002,34.8203834043118,0,322
-15.048,34.8,0,322
-15.0565997158101,34.8562720571872,8.11842947489015,322
-14.9322439435512,34.8766227580544,8.11842947489015,322
-14.9236441678002,34.8203834043118,0,322
-14.8970329835968,35.3649190092127,0,323
-14.756,35.347,0,323
-14.7661664624283,35.2612397204127,12.3288014750141,323
-14.9071992879365,35.2791027922552,12.3288014750141,323
-14.8970329835968,35.3649190092127,0,323
-14.6964847422112,35.3781035796198,0,324
-14.605,35.358,0,324
-14.622355980773,35.2735394294347,12.3288014750141,324
-14.7138406235438,35.2936077023206,12.3288014750141,324
-14.6964847422112,35.3781035796198,0,324
-15.0555404291999,35.0061527700436,0,325
-14.936,35.044,0,325
-14.9199847268534,34.9898103376351,8.07972411735571,325
-15.0395251025582,34.9519328477282,8.07972411735571,325
-15.0555404291999,35.0061527700436,0,325
-14.5507770567288,34.6698899584359,2.16309316429534,326
-14.5507764642138,34.6698943275289,2.16246307197174,326
-14.5397934445215,34.6682322243402,2.58174066735284,326
-14.5397903310581,34.668226429602,2.58263883324066,326
-14.4584048235031,34.6558513257428,5.68610311913512,326
-14.458397202929,34.6558618897606,5.68467797124163,326
-14.4347887834776,34.6522913077601,6.58611256956297,326
-14.4347887656565,34.6522916306125,6.58614044091621,326
-14.4342159348101,34.6521910487701,6.60998047018089,326
-14.4342141578608,34.6522041441756,6.60809087497688,326
-14.428,34.698,0,326
-14.5487429660148,34.684888959261,0,326
-14.5507770567288,34.6698899584359,2.16309316429534,326
-14.4342159348101,34.6521910487701,6.60998047018089,326
-14.4342141578608,34.6522041441756,6.60809087497688,326
-14.42437254968,34.6403856822378,6.12213948623929,326
-14.4243719503463,34.640376163099,6.12315099688185,326
-14.4109040038228,34.6242007543711,5.45618155399784,326
-14.4109040038228,34.6242007543711,5.45618155399784,326
-14.4109025852414,34.6242031880521,5.45645703942083,326
-14.4109025852414,34.6242031880521,5.45645703942083,326
-14.3974170126136,34.6094655846923,4.61611542503169,326
-14.3974136805378,34.6094715776987,4.61476820335852,326
-14.3931410592882,34.604795628312,4.34993588252225,326
-14.3931402148371,34.6047961585575,4.35001598267592,326
-14.3899006397681,34.6012595263151,4.14787521440841,326
-14.3898992102372,34.6012700593036,4.14635507516594,326
-14.386,34.63,0,326
-14.428,34.698,0,326
-14.4342159348101,34.6521910487701,6.60998047018089,326
-14.3899006397681,34.6012595263151,4.14787521440841,326
-14.3898992102373,34.6012700593036,4.14635507516594,326
-14.2774072078652,34.5867739106917,7.03000928919412,326
-14.2773396901035,34.5867470347938,7.03438020996969,326
-14.2697611346916,34.5857862337934,7.22579402747833,326
-14.2697597879314,34.5857252203273,7.2202683782795,326
-14.2248930539386,34.5798982826077,8.37138017572187,326
-14.2248930539386,34.5798982826077,8.37138017572187,326
-14.2248548001951,34.5799638610401,8.37880906268988,326
-14.1983020858196,34.5820623491206,8.23769918798661,326
-14.1982412234052,34.5821287691599,8.2448926064212,326
-14.1483344219126,34.5861726904992,7.98013509080812,326
-14.1483211890645,34.5862333008618,7.98733561944339,326
-14.122575029872,34.5882693195324,7.85059996345563,326
-14.1225750298719,34.5882693195324,7.85059996345564,326
-14.1225391467608,34.5883308062492,7.85756852644906,326
-14.1225391467608,34.5883308062492,7.85756852644907,326
-14.093696800354,34.5814101294668,9.04302783908653,326
-14.093682512821,34.5814164746351,9.04220330049939,326
-14.0783822961403,34.5777869055636,9.67650831276313,326
-14.0783050639107,34.5778405615196,9.68534025074322,326
-14.0309202634706,34.5665888121697,11.6352739231977,326
-14.0309143868132,34.5666325590649,11.639055865399,326
-13.9777621039607,34.5540088640241,13.8346392118222,326
-13.9777621039607,34.5540088640241,13.8346392118222,326
-13.9777543616361,34.554022124273,13.8361427973324,326
-13.9777543616361,34.554022124273,13.8361427973324,326
-13.9509889545061,34.5481411903257,14.8742006637589,326
-13.9509877375204,34.5481501386501,14.8729066649996,326
-13.937,34.651,0,326
-14.386,34.63,0,326
-14.3899006397681,34.6012595263151,4.14787521440841,326
-13.9509889545061,34.5481411903257,14.8742006637588,326
-13.9509877375205,34.5481501386502,14.8729066649997,326
-13.9074753334625,34.5184718884463,14.9445404474151,326
-13.9074582302602,34.5184823385413,14.9463464894611,326
-13.9002016721721,34.5135156896915,14.9558648997873,326
-13.9001821671455,34.5135318962213,14.9519858032776,326
-13.8996124222662,34.513143970832,14.9528960481876,326
-13.8996107001645,34.5131685971112,14.9549747765302,326
-13.8898822222529,34.5065402472824,14.9711025242805,326
-13.8898716994334,34.5065079850668,14.9744460225789,326
-13.8391578402483,34.471952241364,15.0534162262305,326
-13.8391575748587,34.4719541917455,15.0531340490286,326
-13.825,34.576,0,326
-13.937,34.651,0,326
-13.9509889545061,34.5481411903257,14.8742006637588,326
-14.0771041856268,34.436466891614,0,327
-14.441,34.53,0,327
-14.482,34.532,0,327
-14.682,34.597,0,327
-14.686,34.582,0,327
-14.891,34.722,0,327
-14.895,34.717,0,327
-14.963,34.731,0,327
-14.8970203747127,34.9408220132804,31.4606361702489,327
-14.829020830538,34.9267559363253,31.4606361702489,327
-14.8250208573423,34.9317520599413,31.4606361702489,327
-14.6200222297444,34.7915549535068,31.4606361702489,327
-14.6160222564973,34.8065511378854,31.4606361702489,327
-14.416023592911,34.7413618340224,31.4606361702489,327
-14.3750238665786,34.7393233838544,31.4606361702489,327
-14.0111304767841,34.6454543131265,31.4606361702489,327
-14.0771041856268,34.436466891614,0,327
-14.0771041856268,34.436466891614,0,328
-14.441,34.53,0,328
-14.482,34.532,0,328
-14.682,34.597,0,328
-14.686,34.582,0,328
-14.754,34.6,0,328
-14.954,34.687,0,328
-14.973,34.679,0,328
-15.081,34.782,0,328
-15.0091263190695,35.0106526706206,34.2661877144658,328
-14.9011271786401,34.9075375754424,34.2661877144658,328
-14.8821273297715,34.9155174231657,34.2661877144658,328
-14.6821289190203,34.828307031401,34.2661877144658,328
-14.6141294587009,34.8102362196009,34.2661877144658,328
-14.6101294904364,34.8252320655789,34.2661877144658,328
-14.4101310757466,34.7600259732111,34.2661877144658,328
-14.3691314003828,34.757984113197,34.2661877144658,328
-14.0052384621506,34.6640852504744,34.2661877144658,328
-14.0771041856268,34.436466891614,0,328
-13.7962700668623,34.624619554572,30.2442032238626,329
-13.7962239471838,34.6246985143962,30.253160094902,329
-13.7949256382257,34.6242025053543,30.3077395568235,329
-13.7948972722022,34.6242857423336,30.3157680196656,329
-13.7817404801391,34.6201878843059,30.9372797060234,329
-13.7816178878209,34.6200699822348,30.9372797060234,329
-13.9020084096915,34.3099798776742,0,329
-13.952,34.358,0,329
-13.7962700668623,34.624619554572,30.2442032238626,329
-13.9182001335154,34.6560295770782,25.4023768143759,329
-13.9181070810124,34.6561889542508,25.4204483522865,329
-13.8993397212139,34.6511771310926,26.1504420435453,329
-13.8993106939338,34.6513387355298,26.1648566312454,329
-13.7995069126038,34.6254525050952,30.1157952734712,329
-13.7994166188444,34.6255225172712,30.1266944466768,329
-13.7962700668623,34.624619554572,30.2442032238626,329
-13.7962239471838,34.6246985143962,30.253160094902,329
-13.952,34.358,0,329
-14.049,34.432,0,329
-13.9182001335154,34.6560295770782,25.4023768143759,329
-14.0614554684704,34.6930065771888,19.7205974473918,329
-14.0613470991227,34.6931922787622,19.7416434678007,329
-14.0175824194936,34.6816552087628,21.4559002084977,329
-14.0175527547253,34.6818909355053,21.4761590666637,329
-14.0068326797357,34.678855548941,21.883706204488,329
-14.0068059799239,34.6788627120528,21.8827512198075,329
-13.9496009756542,34.6641108465148,24.1565735619346,329
-13.9493801060508,34.6642610373379,24.1815757981811,329
-13.9182001335154,34.6560295770782,25.4023768143759,329
-13.9181070810124,34.6561889542508,25.4204483522865,329
-14.049,34.432,0,329
-14.163,34.519,0,329
-14.0614554684704,34.6930065771888,19.7205974473918,329
-14.162845061911,34.6862747122376,20.4216086507371,329
-14.1627717381377,34.6864004164831,20.4358484899017,329
-14.127586354633,34.688628529272,20.1760023014705,329
-14.1275565351796,34.6887713620694,20.1929911586027,329
-14.0973857015903,34.6906074636076,19.9709482087747,329
-14.0972300174229,34.6907759164251,19.9891715374975,329
-14.0614554684704,34.6930065771888,19.7205974473918,329
-14.0613470991227,34.6931922787622,19.7416434678007,329
-14.163,34.519,0,329
-14.268,34.506,0,329
-14.162845061911,34.6862747122376,20.4216086507371,329
-14.3577987012416,34.7153126817129,15.7695010734169,329
-14.357792461844,34.7153233863104,15.7707127804863,329
-14.2747122145115,34.7030247144055,17.754846959365,329
-14.2747099926645,34.7029594961715,17.7489698298543,329
-14.2408052186962,34.6978702616807,18.5636271531602,329
-14.2406917169142,34.6979400540929,18.5742581331896,329
-14.1628450619111,34.6862747122376,20.4216086507371,329
-14.1627717381376,34.6864004164831,20.4358484899017,329
-14.268,34.506,0,329
-14.439,34.576,0,329
-14.3577987012416,34.7153126817129,15.7695010734169,329
-14.3759596187288,34.7191896345113,15.1686447210859,329
-14.3759594993722,34.7191827838113,15.1696241207208,329
-14.3577987012416,34.7153126817129,15.7695010734169,329
-14.357792461844,34.7153233863104,15.7707127804863,329
-14.439,34.576,0,329
-14.582,34.663,0,329
-14.3759596187288,34.7191896345113,15.1686447210859,329
-13.7447285179562,34.6167552842809,31.5139942712154,330
-13.744694707505,34.6168131566279,31.5205604426335,330
-13.7444091096071,34.6166358653552,31.5320079679557,330
-13.7443862755918,34.6166974894782,31.5379318382351,330
-13.7413852635028,34.6155711641439,31.7070817676456,330
-13.7413071508196,34.6154751967849,31.7070817676456,330
-13.8659516684904,34.2886184971894,0,330
-13.907,34.339,0,330
-13.7447285179562,34.6167552842809,31.5139942712154,330
-13.7487767406365,34.6153902758282,31.6988229966403,330
-13.7487756804916,34.6153906341427,31.6987744722423,330
-13.7487447231938,34.6154450802854,31.7050409538833,330
-13.7487444611094,34.6154451690261,31.7050289858026,330
-13.744753015871,34.6167470042042,31.5151155934181,330
-13.7447285179562,34.6167552842809,31.5139942712154,330
-13.7447183831036,34.616805140055,31.5216416044832,330
-13.744694707505,34.6168131566279,31.5205604426335,330
-13.907,34.339,0,330
-13.912,34.336,0,330
-13.7487767406365,34.6153902758282,31.6988229966403,330
-13.9181957490377,34.6560279255389,25.4026258501296,330
-13.9181026958318,34.6561872973982,25.4206970959553,330
-13.8900913505569,34.6492965331332,26.4456671609926,330
-13.8900802108666,34.649455832152,26.4591137471629,330
-13.7488317715608,34.6154034603278,31.6967800786039,330
-13.7487767406365,34.6153902758282,31.6988229966403,330
-13.7487583105845,34.615448345149,31.7045373166822,330
-13.7487447231938,34.6154450802854,31.7050409538833,330
-13.912,34.336,0,330
-14.049,34.432,0,330
-13.9181957490377,34.6560279255389,25.4026258501296,330
-14.0614520385557,34.6930052785905,19.7207918738744,330
-14.0613436643705,34.693190980795,19.7418383303634,330
-14.0155342802134,34.6811248402414,21.5369740660623,330
-14.0155025013008,34.6813614081849,21.5574254897743,330
-14.0068344036481,34.6788550864442,21.8837678644709,330
-14.0068054382097,34.6788628573857,21.882731844063,330
-13.9529047290725,34.6649606003002,24.0255708069529,330
-13.9526846490446,34.6651134976636,24.0507381906385,330
-13.9181957490377,34.6560279255389,25.4026258501296,330
-13.9181026958318,34.6561872973982,25.4206970959553,330
-14.049,34.432,0,330
-14.163,34.519,0,330
-14.0614520385557,34.6930052785905,19.7207918738744,330
-14.1628414822298,34.6862733567281,20.42181159657,330
-14.1627681547326,34.6863990621331,20.4360518156649,330
-14.125941974387,34.6887367311519,20.1647728325163,330
-14.1259105628647,34.6888806052257,20.1818651141624,330
-14.0989356155076,34.6905024257659,19.98196874651,330
-14.0987822072757,34.6906698424043,20.0001002915139,330
-14.0614520385558,34.6930052785905,19.7207918738744,330
-14.0613436643705,34.693190980795,19.7418383303634,330
-14.163,34.519,0,330
-14.268,34.506,0,330
-14.1628414822298,34.6862733567281,20.42181159657,330
-14.3577959019585,34.7153116214473,15.7696598137473,330
-14.3577896613867,34.7153223276087,15.7708717192596,330
-14.2723411954703,34.7026729963229,17.8115759402304,330
-14.2723397248202,34.7026063701693,17.8055419812387,330
-14.2441277285257,34.6983636963825,18.4845500798105,330
-14.244018874894,34.6984320474754,18.4948753579583,330
-14.1628414822298,34.6862733567281,20.42181159657,330
-14.1627681547326,34.6863990621331,20.4360518156649,330
-14.268,34.506,0,330
-14.439,34.576,0,330
-14.3577959019585,34.7153116214473,15.7696598137473,330
-14.3759596138953,34.719189357083,15.1686843831864,330
-14.3759594915713,34.7191823360592,15.1696881328961,330
-14.3577959019585,34.7153116214473,15.7696598137473,330
-14.3577896613867,34.7153223276087,15.7708717192596,330
-14.439,34.576,0,330
-14.582,34.663,0,330
-14.3759596138953,34.719189357083,15.1686843831864,330
-14.278335587751,34.9282644260845,0,331
-14.164,34.991,0,331
-14.1376757491602,34.9399553675698,8.27233905904436,331
-14.2520112915144,34.8771940220476,8.27233905904436,331
-14.278335587751,34.9282644260845,0,331
-14.0214767764383,34.5981220614372,0,332
-13.867,34.537,0,332
-13.8906486749624,34.4735151972521,9.74088793941928,332
-14.0451253565112,34.5345946705014,9.74088793941928,332
-14.0214767764383,34.5981220614372,0,332
-14.6830882219794,35.3087892137886,18.8829576064854,333
-14.6830880107031,35.3087867026615,18.8825978083924,333
